# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    42     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    41     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
    0    12    40     -     0     0     0     0   405   300
